crop,Fertilizer,Pesticide,Yield,N,P,K,Temperature,Humidity,pH,Rainfall,Soil_Type,crop_encoded,Soil_Type_encoded,N_dev,P_dev,K_dev,pH_dev,soil_Clay,soil_Loamy,soil_Peaty,soil_Saline,soil_Sandy,soil_Silt
maize,10114.32,22.11,1.166666667,47.6744414060027,7.69870640134308,70.284876271977,24.0374745488047,99.3603403547005,7.37885145905909,370.344077407721,Saline,0,3,0.5880397042428379,0.6537661699832115,0.11319325944633078,0.7525676393727269,False,False,False,True,False,False
potato,128617.92,281.16,18.56,40.7233832338402,79.6488568230683,54.0350926547987,19.6419930514728,62.7587019938855,7.08124339527131,147.101283621926,Saline,1,3,0.796383083830799,0.07644490252759571,1.4596490734520131,1.0812433952713096,False,False,False,True,False,False
rice,9658571.76,21113.73,2.215384615,7.63128298941326,10.1060088013847,42.4107705535859,29.3055030722594,67.0377157054681,5.89063125040238,147.372583400112,Silt,2,5,1.4236871701058675,0.697879823972306,0.9107132626620745,0.10936874959762033,False,False,False,False,False,True
rice,6821580.48,14912.04,2.801428571,32.35294771378,72.7521152141104,99.326274607308,17.5451848514601,59.1546505086349,7.15815275776874,233.595430677109,Clay,2,0,1.1764705228622,0.5550423042822081,0.12411408376923626,1.1581527577687396,True,False,False,False,False,False
rice,13433930.4,29366.7,2.500714286,112.188561980141,25.2032852755577,21.0309466282669,33.0179015507032,89.0146235322227,5.87224602800306,64.6332136099103,Silt,2,5,0.37811438019858995,0.395934294488846,1.2994373340315108,0.12775397199694005,False,False,False,False,False,True
sugarcane,229015.3776,500.6298,45.05384615,11.410157865813,25.9656215426494,93.1901415390801,23.8197454956398,83.1473708967062,5.15767212733391,347.632483882771,Silt,3,5,1.214453110310791,0.9806875691470119,0.016453258735635436,0.4474426242220299,False,False,False,False,False,True
wheat,150.96,0.33,3.0,83.7838073407005,36.0724408833722,96.9604207074901,11.6691348227104,70.8695143499468,4.66212937967545,159.622030096763,Sandy,4,4,0.46846827216082915,0.37855118233255597,0.21200525884362625,2.172338275405688,False,False,False,False,True,False
maize,2722865.52,5952.21,2.214545455,140.575339867038,63.4275818411868,17.6153894088599,22.7945606918407,38.2023169275836,5.93443265032521,155.051185277505,Clay,0,0,0.07553814190741426,0.042844773014835004,0.5183431583933854,0.21037823311652679,True,False,False,False,False,False
potato,1877187.6,4103.55,8.149090909,139.52466346453,86.9438774725621,75.7656450000053,10.6684609821934,63.0467223102104,6.11200079260695,175.975370381398,Clay,1,0,0.30237668267735,0.02776967817945847,1.242343549999947,0.11200079260694995,True,False,False,False,False,False
potato,911496.48,1992.54,6.598181818,101.960768969824,83.7955283502718,53.820418575316,35.3683025106192,47.8078785272405,4.82997582500431,394.490928734204,Saline,1,3,0.49019615515088,0.017206737853260077,1.46179581424684,1.1700241749956897,False,False,False,True,False,False
rice,4997077.92,10923.66,2.507272727,100.366588686187,87.2702937382549,56.0638812700043,19.3489220864716,88.322621650355,6.43387495674577,193.881281314412,Saline,2,3,0.49633411313813,0.8454058747650981,0.6624748859999218,0.43387495674577004,False,False,False,True,False,False
rice,2056075.2,4494.6,2.505454545,80.6542676201483,22.1322466611897,32.2434254424236,25.1877801782819,90.2760725328288,6.04502877443739,323.209570544616,Saline,2,3,0.693457323798517,0.45735506677620597,1.0955740828650256,0.04502877443739006,False,False,False,True,False,False
rice,9601206.96,20988.33,2.319090909,32.3997098665143,61.3687745024614,73.3289096760646,14.1663689408904,56.8431362428256,7.93824258238905,196.078556700256,Clay,2,0,1.176002901334857,0.327375490049228,0.3485652786170073,1.9382425823890497,True,False,False,False,False,False
sugarcane,16756.56,36.63,2.70125,34.4880371619509,89.630806461495,52.7960330559733,22.5427693525994,33.3531077934151,7.04251369315464,171.292183335374,Saline,3,3,1.0046542076186282,0.2926161292299,0.38367242676387914,0.18083789771821332,False,False,False,True,False,False
wheat,66724.32,145.86,1.568,145.613073581289,77.3579589195653,21.6622575553817,16.4194113303794,80.0830424878032,6.39254878442656,211.614047881748,Sandy,4,4,0.04677561317740834,0.4471591783913061,0.7292217805577288,0.009314019466800662,False,False,False,False,True,False
maize,28905971.76,63188.73,8.406538462,24.9980203233252,12.3542422710858,69.7497490265116,43.7204955323329,70.9186321044451,8.178312018141,269.190387138308,Loamy,0,1,0.7500141405476772,0.5955719716114275,0.11730962287298774,1.2855413454273332,False,True,False,False,False,False
maize,19695902.16,43055.43,7.637586207,64.7676269692091,73.8062372113673,59.8021035618095,30.8577735798819,84.1692471572006,5.17728884758242,309.22701484821,Clay,0,0,0.4659455216485064,0.17257796514209128,0.19382997260146537,0.7151407682783866,True,False,False,False,False,False
potato,455597.28,995.94,21.70833333,40.1488334569021,10.9098878762183,40.0938092855164,17.3214565677307,30.9188842428157,6.97593479135661,122.295909185903,Saline,1,3,0.7992558327154895,1.0584301731968813,1.5990619071448362,0.9759347913566101,False,False,False,True,False,False
potato,259500.24,567.27,22.54,36.9202753755713,55.4108284034315,93.9012435540259,38.2638676740139,40.8095976434515,4.63894628269556,227.914272824768,Loamy,1,1,0.8153986231221435,0.42270245137955,1.060987564459741,1.36105371730444,False,True,False,False,False,False
rice,270971841.4,592347.03,4.730322581,133.145884193522,44.936521073232,67.3292274880885,10.7605445511289,59.2096341815217,5.8168801477856,178.701384551497,Saline,2,3,0.16854115806478007,0.001269578535359983,0.4576504093074817,0.18311985221439997,False,False,False,True,False,False
sugarcane,39712443.36,86811.78,99.26033333,109.373348118673,41.65662540655,43.5574851353329,11.8554439170087,54.1836491794818,7.94822490352192,345.660961907576,Peaty,3,2,0.32387865346660916,0.6668674918690001,0.4676592260424282,0.4827416345073067,False,False,True,False,False,False
maize,11845934.47,24755.61,3.876923077,86.7486569330593,42.577421313408,25.1560339176077,23.7759658516416,94.7208060933357,6.05701266711627,291.590083981865,Saline,0,3,0.3089381647638622,0.21778223358239995,0.46033820063378694,0.12865822192248663,False,False,False,True,False,False
maize,24891037.48,52017.24,5.915384615,77.2224608706552,40.9739981571549,46.5744324648616,35.4624677378823,74.2266421700932,5.17851657352687,296.017765271451,Loamy,0,1,0.3769824223524629,0.23782502303556372,0.2955812887318338,0.7143222843154202,False,True,False,False,False,False
potato,90640.34,189.42,7.96,98.7024800127809,41.9358632815471,31.579622446171,34.703846829265,49.5426544822725,4.88170375558113,233.121541804742,Loamy,1,1,0.5064875999360955,0.6152019531207558,1.68420377553829,1.11829624441887,False,True,False,False,False,False
potato,232443.52,485.76,8.875,114.720580717755,84.8778287779289,12.7462853022525,18.8437313068474,53.2810853971397,5.95215219998779,266.367460810673,Silt,1,5,0.42639709641122503,0.0017453031724443235,1.8725371469774752,0.04784780001221023,False,False,False,False,False,True
rice,220897772.4,461631.72,3.091538462,138.178337245404,76.1667945214886,81.9464910148402,15.2451256448938,50.5031898253561,8.41932589588291,104.983406893801,Saline,2,3,0.11821662754595991,0.623335890429772,0.1918819815483599,2.41932589588291,False,False,False,True,False,False
rice,120313366.0,251430.63,3.671538462,136.967762609645,70.0852109808255,38.9376202167822,16.1152064819367,97.5995045670389,8.07488066874562,66.8090902081495,Peaty,2,2,0.13032237390354992,0.5017042196165099,0.97386145060396,2.074880668745619,False,False,True,False,False,False
sugarcane,19215278.35,40156.05,85.06461538,45.0073925104366,24.6802110837393,13.1028916124954,10.5682267254812,87.7041653691485,7.45749332062203,125.456757866512,Silt,3,5,0.9090237044505763,1.006395778325214,0.7445191671591328,0.31916444020734325,False,False,False,False,False,True
wheat,25897.24,54.12,0.696666667,66.3313348436979,57.8115514125169,57.5692917811611,19.5758361922721,53.385221096014,4.68518360975906,160.085231474549,Loamy,4,1,0.6139055429691841,0.05623102825033797,0.28038385273548627,2.1435204878011764,False,True,False,False,False,False
rice,602742.47,1259.61,2.273333333,52.7958058480141,40.1003938731812,22.6755693646064,25.110387473025,75.2478022985048,8.31398115126371,28.084925919387,Sandy,2,4,0.972041941519859,0.09799212253637606,1.2695351024617019,2.313981151263709,False,False,False,False,True,False
rice,1343024.55,2806.65,2.47,19.3008938416822,57.6680832184541,31.1597585635437,31.9639583805545,53.3177539755335,5.11582717103368,396.044844460253,Saline,2,3,1.306991061583178,0.25336166436908203,1.1152771170264781,0.88417282896632,False,False,False,True,False,False
rice,622323.31,1300.53,2.225,75.1652407179186,19.4850356480385,14.6166964626522,19.3616637940274,97.0025591611464,5.64109549453862,24.0955747612292,Silt,2,5,0.748347592820814,0.51029928703923,1.4160600643154146,0.3589045054613802,False,False,False,False,False,True
sugarcane,287554.11,600.93,117.5,113.077809312806,77.1346069358102,27.0604422360759,35.9758730836377,54.7012578127067,5.12048651003228,255.729237601165,Clay,3,0,0.2902017335199455,0.04269213871620394,0.6176323433084009,0.45983782998924,True,False,False,False,False,False
maize,4487802.2,9378.6,2.514074074,55.0577523564134,34.8267560514476,82.1593224016666,34.540874615416,43.1037914652295,8.12007912474147,296.326450685338,Saline,0,3,0.5353017688827614,0.31466554935690494,0.021851366141026153,1.2467194164943127,False,False,False,True,False,False
potato,16392952.92,34257.96,6.482962963,30.8639693311735,30.3111179207939,24.1458583489208,39.9835137288251,57.4318157235533,5.05533473096178,187.659749110021,Loamy,1,1,0.8456801533441325,0.7812697439886586,1.758541416510792,0.9446652690382198,False,True,False,False,False,False
rice,30211657.02,63136.26,1.398888889,135.579722748956,19.2994840959442,28.4360134633186,24.1166630756795,75.9715839310981,7.80061488343072,297.043182597266,Silt,2,5,0.1442027725104401,0.514010318081116,1.164799755212389,1.80061488343072,False,False,False,False,False,True
rice,63950707.62,133644.06,2.488076923,121.088582000312,41.5743454868573,27.375776514666,17.5961352141145,91.3284913531371,6.92907731995476,386.789959179342,Silt,2,5,0.28911417999688,0.06851309026285407,1.1840767906424363,0.92907731995476,False,False,False,False,False,True
rice,298241932.5,623265.39,1.965925926,43.9642865444859,28.5051099759103,30.5345414024355,30.0698349934895,34.7009838733605,8.09119861957866,45.4417805775593,Saline,2,3,1.060357134555141,0.32989780048179396,1.1266447017739,2.0911986195786607,False,False,False,True,False,False
sugarcane,4652028.6,9721.8,35.5662963,34.128732019679,74.2834267719572,80.0542265695372,21.9388529332326,96.0645710457936,7.59852493827047,28.401609548564,Sandy,3,4,1.007920618002918,0.014331464560856091,0.13587066754966176,0.36617497942348987,False,False,False,False,True,False
wheat,3312162.25,6921.75,1.1756,136.972498604991,87.3244196396721,26.881965415557,11.8710812646255,67.3056045650434,5.82330211777784,284.62932718998,Sandy,4,4,0.02522917829174176,0.6464883927934421,0.6639754323055375,0.7208723527777007,False,False,False,False,True,False
maize,2851222.96,5958.48,2.24,141.704068582565,80.0821439391179,51.3809038229235,16.8733591004591,98.5027003980648,5.0908796378343,27.1246010530053,Clay,0,0,0.08360048987546419,0.25102679923897375,0.2586084321313577,0.7727469081104665,True,False,False,False,False,False
potato,1973559.18,4124.34,8.179090909,17.2131178017552,60.4569268230826,75.7305968309474,35.588244695616,39.6003446829845,7.25785342905833,29.4164680179046,Sandy,1,4,0.913934410991224,0.35061533109882004,1.242694031690526,1.25785342905833,False,False,False,False,True,False
potato,957408.33,2000.79,6.711818182,26.0822526969605,62.5388814777105,93.5120637550333,25.5994539559549,71.6999534278279,6.05274668670869,219.948607643107,Peaty,1,2,0.8695887365151975,0.3208731217469929,1.064879362449667,0.05274668670868987,False,False,True,False,False,False
rice,5232505.76,10934.88,2.551818182,123.084924300064,18.3786743218459,14.2997500869377,32.2604403021186,39.2726693325897,5.57807123046111,168.879416472008,Saline,2,3,0.26915075699936,0.532426513563082,1.4218227256920417,0.4219287695388898,False,False,False,True,False,False
rice,2155313.59,4504.17,2.557272727,114.629451652952,13.1054624780116,69.2702553759305,20.2690483724948,61.5008769934674,5.13040980669877,257.420220321699,Loamy,2,1,0.35370548347048003,0.6378907504397681,0.42235899316489994,0.8695901933012298,False,True,False,False,False,False
rice,10054129.7,21011.1,2.347272727,42.5452384740704,16.8887517285412,73.1462292668125,22.6314878023758,40.8171578263658,6.44170571164969,218.590949358715,Loamy,2,1,1.0745476152592959,0.562224965429176,0.35188674060340913,0.4417057116496901,False,True,False,False,False,False
sugarcane,18475.47,38.61,2.7475,77.3623628971168,9.1413793358294,41.7891832006009,23.4686557704496,83.9034599937216,8.12709913918636,284.245001772986,Peaty,3,2,0.614887610026211,1.317172413283412,0.48373469817635545,0.5423663797287865,False,False,True,False,False,False
wheat,70743.68,147.84,1.646,105.388779120986,87.1680675678731,67.7814944921717,14.1678273397577,65.4166287121667,5.58653499598589,359.724911195372,Sandy,4,4,0.28842684065845,0.6433613513574619,0.1527313188478537,1.0168312550176386,False,False,False,False,True,False
rice,4378844.3,9150.9,2.83,30.8789524961241,14.9398986055708,74.3429466722945,30.1386824924045,91.1253351263347,4.83289539174662,178.550501215804,Silt,2,5,1.191210475038759,0.601202027888584,0.3301282423219181,1.1671046082533802,False,False,False,False,False,True
rice,2149786.74,4492.62,2.76,50.6840105952026,64.3534725148099,81.1310392494368,20.9779220959266,94.9697041032487,7.32824414052483,288.452942477588,Saline,2,3,0.9931598940479739,0.3870694502961979,0.20670837728296734,1.3282441405248298,False,False,False,True,False,False
sugarcane,179859.49,375.87,53.265,131.402365524012,22.5759350635876,26.1679031461798,39.7731722685198,98.4146272186982,5.72902982613533,357.711922228607,Peaty,3,2,0.12361485887261821,1.048481298728248,0.6257463350347291,0.2569900579548901,False,False,True,False,False,False
maize,172372503.2,360223.71,2.7225,106.634960847822,67.7514940609299,92.3958404860945,44.4242500569506,89.8464127657824,8.08331670663763,307.808288862529,Silt,0,5,0.16689313680127144,0.09689367576162375,0.05689108066226538,1.2222111377584202,False,False,False,False,False,True
maize,16414744.5,34303.5,2.544285714,99.0554581758404,84.7120579344289,70.3055662638027,13.8379938661187,89.453980849799,5.37424148723329,174.270997150416,Sandy,0,4,0.22103244160114,0.30890072418036124,0.11303410566305613,0.5838390085111401,False,False,False,False,True,False
maize,3908904.14,8168.82,2.877407407,110.608691741551,37.5369080482822,30.9911291859813,10.9643255777826,65.9671766272935,5.8731054104349,335.031411191854,Saline,0,3,0.13850934470320717,0.2807886493964725,0.4154528524155285,0.2512630597100666,False,False,False,True,False,False
potato,4995167.03,10438.89,4.458333333,108.428399879226,76.5583280852657,79.0752233229602,41.0978789979055,59.9150752711657,6.38634191744984,167.949747722327,Clay,1,0,0.45785800060386994,0.12059531306763287,1.209247766770398,0.38634191744984037,True,False,False,False,False,False
potato,952039.39,1989.57,14.405,62.3596344670531,75.7622992343414,16.8315639628003,23.686956570369,50.8385909885667,8.40027790104193,88.3729602612335,Sandy,1,4,0.6882018276647345,0.1319671537951229,1.8316843603719972,2.40027790104193,False,False,False,False,True,False
potato,73270.24,153.12,15.74090909,48.727323779269,78.3902294319725,60.4767993680024,33.409915121285,92.1265880642213,7.83179145379125,240.924653613513,Peaty,1,2,0.756363381103655,0.09442529382896428,1.3952320063199761,1.8317914537912499,False,False,True,False,False,False
rice,154278859.5,322411.65,2.525666667,136.739375179063,6.81459546217679,50.6230848488319,36.5864066474544,69.2985567887504,7.75180627354119,153.89496265423,Silt,2,5,0.13260624820937011,0.7637080907564642,0.7613984572939654,1.75180627354119,False,False,False,False,False,True
rice,4631342.39,9678.57,2.456428571,15.5130305729991,52.2022785200569,26.3018039443232,29.6109241637575,95.8023053099426,4.69039696199455,143.539211867552,Sandy,2,4,1.344869694270009,0.144045570401138,1.2036035646486691,1.3096030380054504,False,False,False,False,True,False
rice,16377004.01,34224.63,2.785769231,140.350375354864,64.3141358612221,34.3862240790518,24.5468745655893,78.4455540643676,6.19109332683354,74.1753293339347,Sandy,2,4,0.09649624645135986,0.38628271722444196,1.0566141076536035,0.1910933268335402,False,False,False,False,True,False
sugarcane,70994125.26,148363.38,85.546,5.40809586130836,18.0208848414444,21.5031736263833,41.0860950211949,33.6514092585353,5.52043829205558,125.506601794937,Peaty,3,2,1.2690173103517421,1.139582303171112,0.6681529670328791,0.3265205693148066,False,False,True,False,False,False
wheat,27453600.96,57372.48,0.854285714,144.641841750605,16.6902930287175,36.2243250171567,20.3951749541526,46.8414082916963,6.19352444062081,241.977076818426,Sandy,4,4,0.038682014588375085,0.7661941394256498,0.5471959372855413,0.2580944492239879,False,False,False,False,True,False
maize,9316.69,19.47,1.73,123.65192074332,81.5380777717581,36.5823153919633,20.9967734805637,91.7768507815259,5.77733610776618,92.1832625411989,Sandy,0,4,0.045343423261999964,0.2692259721469762,0.3724437277541285,0.3151092614892133,False,False,False,False,True,False
potato,77533.81,162.03,7.215,92.2526220029283,67.4182294996794,93.8247810006314,17.5061895914606,88.2031263914379,5.98885000453948,34.0917499912602,Sandy,1,4,0.5387368899853585,0.25116815000458004,1.061752189993686,0.011149995460519868,False,False,False,False,True,False
rice,9540606.38,19937.94,2.327692308,73.6483515086882,55.9820083813195,82.6894455381553,23.3608160960296,64.1401104231116,6.11154070232326,314.875980491514,Sandy,2,4,0.7635164849131181,0.21964016762639005,0.1783737174880855,0.11154070232325974,False,False,False,False,True,False
rice,7474511.94,15620.22,2.67,51.1126687689751,43.8904066509546,62.594013733061,35.8764706084884,82.6142206554488,6.76501918226203,395.167987931401,Peaty,2,2,0.988873312310249,0.022191866980907946,0.5437452048534365,0.76501918226203,False,False,True,False,False,False
rice,14072623.38,29408.94,2.370714286,89.7728534479494,86.4339943292394,45.4165419672039,35.9139278323377,92.0247826400421,7.35026167315663,339.542924633965,Silt,2,5,0.602271465520506,0.828679886584788,0.8560628733235655,1.3502616731566297,False,False,False,False,False,True
sugarcane,215008.3611,449.32404,42.25571429,36.5854105443355,28.6666951938412,67.5188077676406,32.9229850004114,91.3419630352272,5.76757980054744,23.3524658540631,Peaty,3,2,0.9855871768696772,0.926666096123176,0.24982902029417642,0.24414006648418654,False,False,True,False,False,False
wheat,315.82,0.66,1.5,5.51763123000437,45.3418647956661,59.4797371625937,15.3184090685265,31.6741496830699,8.18089202325752,35.5785258240532,Sandy,4,4,1.1206864064166302,0.19316270408667804,0.2565032854675787,2.2261150290719005,False,False,False,False,True,False
maize,31858342.5,66577.5,7.782,84.025665364739,11.1191004252676,93.7518892677321,28.2664864958141,65.6557085736903,4.52515236300838,128.902082176768,Clay,0,0,0.3283881045375786,0.6110112446841549,0.06732222513640074,1.14989842466108,True,False,False,False,False,False
maize,24209813.74,50593.62,6.849655172,117.887955994644,88.9051627168526,89.4859115652539,31.6354066340238,71.1883269992047,4.63904163163099,73.3074035617353,Silt,0,5,0.08651460003825713,0.3613145339606575,0.03450701204041462,1.0739722455793401,False,False,False,False,False,True
potato,510838.85,1067.55,20.9825,112.281220148191,40.4345476059997,94.1485262607186,27.3617994598702,50.9549570644892,6.29206176947085,122.164758023148,Sandy,1,4,0.438593899259045,0.6366493199142901,1.058514737392814,0.29206176947085005,False,False,False,False,True,False
potato,169121.61,353.43,22.4075,51.3047661899349,17.9312951737971,20.3488917472166,42.2484115989448,83.5952594583652,5.83145245459479,143.496570030564,Loamy,1,1,0.7434761690503255,0.9581243546600415,1.7965110825278339,0.1685475454052101,False,True,False,False,False,False
rice,315853476.9,660069.96,4.061290323,69.5876614980301,73.509804121365,51.5452034342427,17.4188387503761,48.8505607095111,5.05265257104683,107.302288717609,Peaty,2,2,0.8041233850196989,0.5701960824272999,0.7446326648319509,0.9473474289531696,False,False,True,False,False,False
sugarcane,39836271.52,83249.76,98.0,60.8156989657633,83.3357988170174,85.9846803229183,37.4022841746865,81.1818224300583,8.17579641039018,390.316995363771,Silt,3,5,0.76531182758397,0.1667159763403481,0.0819574516098337,0.5585988034633935,False,False,False,False,False,True
maize,13103028.25,29925.35,3.907692308,134.616111733427,46.6761850336,88.3873689525329,41.5068924566655,51.5168121235334,6.70972831546403,39.6720678169068,Sandy,0,4,0.03297222666733575,0.16654768708,0.026056684250253044,0.30648554364268676,False,False,False,False,True,False
maize,25252228.5,57672.3,6.493846154,13.6498897032938,14.2636741701423,80.5649584437053,32.3758558199588,98.109154198692,5.05100931586959,196.029969264193,Silt,0,5,0.8310722164050444,0.5717040728732212,0.03411570427919005,0.7993271227536068,False,False,False,False,False,True
potato,80762.75,184.45,9.09,101.61326133787,80.3194925640982,82.3623629143456,22.1056278918984,47.051877240045,5.52745370345448,253.576323347965,Peaty,1,2,0.49193369331065,0.06686439194145431,1.176376370856544,0.47254629654552005,False,False,True,False,False,False
potato,178383.0,407.4,9.715,127.683430631899,72.0528350637743,29.8212369983887,26.0152632928961,74.0843196713835,6.08654793909846,77.0858902292765,Silt,1,5,0.361582846840505,0.18495949908893863,1.7017876300161128,0.08654793909845981,False,False,False,False,False,True
rice,232887282.0,531879.6,3.361538462,92.638798903692,80.3793880619145,73.9926094859845,15.4149567651427,49.8642835977115,6.20899543913687,202.069235831445,Sandy,2,4,0.5736120109630799,0.7075877612382899,0.3364980093457363,0.2089954391368698,False,False,False,False,True,False
rice,89706879.75,204877.05,3.727692308,68.6283166462644,78.5829508832811,17.0304693650262,16.3262871838382,70.6888767364754,7.06760053969081,242.720280586202,Loamy,2,1,0.813716833537356,0.671659017665622,1.372173284272251,1.06760053969081,False,True,False,False,False,False
sugarcane,15743679.0,35956.2,86.50846154,33.0358081214793,71.778629490538,20.386701030178,33.4524319738679,86.2406852968754,6.15775225327906,205.518424007891,Saline,3,3,1.0178562898047336,0.0644274101892401,0.6783027179074727,0.11408258224031324,False,False,False,True,False,False
wheat,5057.25,11.55,2.155,91.6061601778751,19.0538784699304,74.8672298071326,39.6967323013732,97.3301815627138,7.91508111846364,198.04744266647,Sandy,4,4,0.4032819985177075,0.718922430601392,0.06415962741084247,1.8938513980795495,False,False,False,False,True,False
rice,565952.25,1292.55,3.24,14.2896674223212,74.1312337219334,59.6342278215633,33.1618292677041,64.5394200724665,6.28226367763779,366.61303353194,Silt,2,5,1.357103325776788,0.5826246744386679,0.5975594941533945,0.2822636776377898,False,False,False,False,False,True
rice,1289139.0,2944.2,3.436666667,24.9750725172516,49.9544305362197,50.3796385675417,22.3715297257706,44.3243993969822,5.36174580530717,334.064215496086,Sandy,2,4,1.250249274827484,0.09908861072439393,0.7658247533174237,0.6382541946928297,False,False,False,False,True,False
rice,628325.0,1435.0,2.535,26.0624888528706,51.807847288315,70.252859112445,20.8826155527931,95.8770307796544,6.17578228077076,65.494753209846,Silt,2,5,1.239375111471294,0.13615694576630005,0.40449347068281827,0.1757822807707603,False,False,False,False,False,True
sugarcane,257000.25,586.95,125.0,72.2154561217693,60.0002226714327,43.6978983613278,17.6204125154612,86.5901650984378,6.60630637381786,103.636371082649,Peaty,3,2,0.6616776716202791,0.299995546571346,0.46638274216974723,0.03543545793928674,False,False,True,False,False,False
maize,4801782.25,10966.55,2.545925926,53.4706314092549,52.8562244372455,92.6228151529858,20.2337606274355,89.432844149056,5.93889867607689,147.151199396619,Loamy,0,1,0.5466383470767506,0.08929719453443123,0.05863703963835226,0.20740088261540693,False,True,False,False,False,False
potato,16311470.25,37252.95,7.258518519,105.702436556003,11.1395108600907,89.6075112704364,11.7013084015797,89.258127027577,5.61109955999763,311.509235195211,Silt,1,5,0.471487817219985,1.0551498448558472,1.103924887295636,0.3889004400023701,False,False,False,False,False,True
rice,25752743.0,58815.4,1.405185185,95.3945488386214,56.1979284869803,22.2857232213194,13.3026857644981,68.4648255900473,6.01493973822923,370.340756076738,Peaty,2,2,0.5460545116137859,0.22395856973960604,1.276623214157829,0.014939738229229782,False,False,True,False,False,False
rice,62546229.0,142846.2,2.412692308,90.6035143145848,61.2215880494218,27.0329933763892,31.0179987032189,80.4637177953253,7.44903867068891,352.125100354422,Silt,2,5,0.593964856854152,0.32443176098843596,1.1903092113383782,1.4490386706889096,False,False,False,False,False,True
rice,289789620.0,661836.0,1.996666667,146.836009038585,78.6618920238457,70.7165206100126,38.4069891540616,49.8254630099558,8.0633723177273,282.785939195978,Silt,2,5,0.0316399096141501,0.6732378404769139,0.39606326163613464,2.0633723177273,False,False,False,False,False,True
sugarcane,4809444.75,10984.05,37.7337037,20.886277010689,82.6231327564707,83.9163650962482,16.7881888910595,72.6127355720801,7.95334317232885,262.812396424017,Saline,3,3,1.1283065726301,0.15246265512941393,0.10076031730683455,0.48444772410961673,False,False,False,True,False,False
wheat,2674519.0,6108.2,1.2684,131.614996923383,48.5135819571639,87.2991148546412,44.5191260660992,32.5607582960795,5.08809405524792,320.670407557185,Sandy,4,4,0.06987502563847509,0.12972836085672199,0.09123893568301504,1.639882430940101,False,False,False,False,True,False
maize,2778116.0,6344.8,2.245454545,29.8810383112568,35.4045954905411,60.609655085673,19.8505386690528,97.8273260367283,4.86883665262402,48.4970377067438,Loamy,0,1,0.71513544063388,0.30744255636823625,0.1876180378025154,0.9207755649173203,False,True,False,False,False,False
potato,1923900.5,4393.9,8.252727273,9.16445937244095,39.2037995902393,27.0978061638481,23.3097323824756,78.3058243168326,4.91552849237907,115.247396148585,Silt,1,5,0.9541777031377953,0.6542314344251529,1.7290219383615189,1.08447150762093,False,False,False,False,False,True
potato,971758.25,2219.35,6.522727273,20.5569902080826,46.1177623913134,43.8323631540896,38.0413308890255,36.2205607054652,4.82047802423049,251.683248069072,Loamy,1,1,0.897215048959587,0.5554605372669514,1.5616763684591042,1.17952197576951,False,True,False,False,False,False
rice,5156249.5,11776.1,2.552727273,89.1412736504692,45.0039142594171,59.4759191040393,12.4364466907442,62.4375686911164,8.31593537149383,179.508698510903,Saline,2,3,0.608587263495308,7.828518834202214e-05,0.6004378344720127,2.315935371493831,False,False,False,True,False,False
rice,2094927.5,4784.5,2.573636364,47.4672797617728,26.9005396467433,70.3485424498347,19.3653769183273,87.8952208778794,7.30846410463533,30.1131860244933,Peaty,2,2,1.025327202382272,0.361989207065134,0.40275377363936915,1.3084641046353296,False,False,True,False,False,False
rice,9786851.5,22351.7,2.359090909,25.0924127558458,57.7623486381931,35.2152279227477,15.5810131432602,91.8065083449157,7.59809015700491,36.6450179999095,Saline,2,3,1.249075872441542,0.25524697276386205,1.0415413104954963,1.5980901570049104,False,False,False,True,False,False
sugarcane,18543.25,42.35,2.67,53.4888392292611,17.9574670995954,44.3677099126779,16.490904515678,78.7974378291397,6.33663381698319,211.080595731057,Saline,3,3,0.8319196433703536,1.140850658008092,0.4602935462483827,0.054455394338936536,False,False,False,True,False,False
wheat,69882.0,159.6,1.632,13.2273244894841,13.0550769804542,94.9343253914827,16.1878992656701,59.5633506016704,5.58177147939146,304.812946667561,Peaty,4,2,1.0564389625876325,0.838898460390916,0.18667906739353377,1.022785650760676,False,False,True,False,False,False
rice,4234297.5,9670.5,2.795,80.6046026788687,44.8561815348841,17.2060960724811,37.5459697876085,73.9517917608846,8.07535438078117,84.5114122099286,Silt,2,5,0.693953973211313,0.0028763693023179824,1.3689800714094345,2.075354380781169,False,False,False,False,False,True
rice,2021827.25,4617.55,2.745,50.9308218317211,53.6592709488983,29.9685586532767,11.7262863565114,65.3155902289843,5.32947717106971,376.808816203718,Peaty,2,2,0.9906917816827892,0.17318541897796608,1.1369352972131508,0.6705228289302898,False,False,True,False,False,False
sugarcane,137465.25,313.95,41.525,86.376576567125,57.8239589924316,49.0792339596981,44.7049275177953,68.3070605007513,5.64843191186848,176.895106010472,Saline,3,3,0.5329402130261364,0.34352082015136803,0.41746150945729,0.2838560293771734,False,False,False,True,False,False
maize,193499733.3,441924.35,2.6025,79.6210270269578,49.1054356620932,38.3288234183621,18.4823350150776,59.274929566623,7.38409828111231,395.144563360806,Saline,0,3,0.3598498069503014,0.136182054223835,0.3590090506279839,0.7560655207415401,False,False,False,True,False,False
maize,13375660.0,30548.0,2.6956,23.1734780923911,41.4463924408627,69.895261683508,30.3166937473714,67.4578584926194,8.20190812446089,40.7732573552475,Silt,0,5,0.7630465850543493,0.23192009448921622,0.11619029474224618,1.3012720829739262,False,False,False,False,False,True
